CardholderID,First Name,Last Name,Gender,ATMID,Birth Date,Occupation,AccountType,IsWisabi
BG-002-1004,Chukwudi,Anyanwu,M,BG-002,03/21/1986,Truck Driver,Savings,1
BG-004-1009,Nnamdi,Okwara,M,BG-004,01/18/1981,Farmer,Current,1
AT-006-1167,Olufemi,Awosika,F,AT-006,09/14/2000,Student,Savings,0
BG-006-1089,Chukwudi,Okonkwo,M,BG-006,6/9/1994,Factory Worker,Savings,1
BG-007-1083,Chijioke,Nwosu,F,BG-007,02/21/1991,Manager,Current,1
VC-001-1202,Sani,Fati,F,VC-001,5/6/2003,Health Professional,Current,0
AN-004-1012,Adamu,Rabi,M,AN-004,2/12/1996,Manager,Savings,1
BG-006-1011,Ngozi,Eke,F,BG-006,12/23/1985,Lawyer,Savings,0
RS-002-1094,Okechukwu,Okocha,F,RS-002,08/22/1996,Software Developer,Current,1
VC-010-1112,Hafsatu,Adamu,M,VC-010,8/4/1980,Plumber,Current,1
AT-002-1074,Dickson,Okpara,M,AT-002,04/23/1990,Farmer,Current,1
AN-001-1003,Femi,Ogunleye,M,AN-001,03/29/1982,Lawyer,Savings,1
VC-006-1080,Amina,Ali,F,VC-006,09/30/1980,Accountant,Savings,1
BG-007-1036,Chisom,Obiekwe,F,BG-007,12/13/2003,Student,Savings,1
AT-014-1001,Adisa,Balogun,F,AT-014,12/27/1991,Data Analyst,Current,0
VC-007-1051,Bashir,Abdullahi,M,VC-007,07/23/1985,Plumber,Savings,0
VC-002-1010,Abdullahi,Bala,F,VC-002,05/31/1989,Health Professional,Current,1
VC-006-1134,Bello,Lawal,M,VC-006,11/20/1998,Manager,Current,1
AT-012-1206,Iretiola,Okafor,F,AT-012,11/19/1980,Marketing Executive,Current,1
VC-004-1043,Umaru,Suleiman,F,VC-004,3/1/1996,Health Professional,Savings,1
VC-008-1157,Danladi,Ahmed,F,VC-008,11/20/1988,Lawyer,Current,1
AT-010-1052,Dickson,Adebayo,M,AT-010,07/27/1986,Health Professional,Savings,1
RS-007-1068,Cynthia,Briggs,M,RS-007,02/25/1979,Trader,Savings,1
AT-011-1037,Ugochukwu,Okafor,F,AT-011,11/20/1978,Software Developer,Savings,0
BG-002-1017,Adaobi,Onyekwere,F,BG-002,09/19/2002,Health Professional,Current,0
AT-004-1114,Nike,Oyebanji,F,AT-004,6/7/1981,Trader,Current,1
VC-007-1133,Lawal,Adamu,F,VC-007,10/16/1992,Health Professional,Current,1
AN-002-1003,Chinwe,Eze,F,AN-002,12/1/1978,Health Professional,Current,1
RS-008-1066,Anthony,Briggs,F,RS-008,10/5/1992,Human Resources Specialist,Savings,1
BG-003-1050,Ifeanyichukwu,Ani,M,BG-003,09/28/1993,Accountant,Current,0
VC-004-1134,Bello,Yusuf,F,VC-004,01/21/1981,Health Professional,Savings,1
VC-004-1009,Musa,Abubakar,M,VC-004,03/22/1999,Student,Savings,1
VC-007-1143,Ahmed,Abdulaziz,M,VC-007,03/27/1985,Lawyer,Savings,1
BG-003-1045,Onyedikachi,Okafor,F,BG-003,10/1/1990,Marketing Executive,Savings,0
BG-007-1054,Ifeoma,Okezie,F,BG-007,10/24/2003,Manager,Current,1
AT-003-1161,Amoke,Okoh,F,AT-003,06/14/1982,Manager,Current,1
VC-010-1079,Nafisa,Garba,M,VC-010,4/4/2002,Trader,Savings,1
AT-001-1119,Chizoba,Eze,F,AT-001,05/15/1989,Lawyer,Current,1
AN-001-1010,Abdulrahman,Rukayya,M,AN-001,12/25/1983,Mechanic,Current,1
AT-012-1187,Christiana,Okon,F,AT-012,06/17/1996,Marketing Executive,Savings,1
RS-010-1122,Ifeoma,Onwuka,F,RS-010,3/8/1996,Manager,Current,1
BG-009-1024,Nneka,Orji,F,BG-009,1/8/1992,Engineer,Savings,1
AN-004-1010,Khadija,Firdausi,F,AN-004,2/5/1985,Human Resources Specialist,Savings,1
AT-015-1065,Nkechi,Uzoma,F,AT-015,08/23/1988,Human Resources Specialist,Savings,1
AT-013-1014,Kikelomo,Akindele,M,AT-013,7/8/1982,Data Analyst,Savings,1
AT-014-1180,Babajide,Rasaq,M,AT-014,08/29/1993,Farmer,Current,1
BG-008-1065,Onyeka,Nwachukwu,M,BG-008,12/25/2002,Factory Worker,Current,1
AT-008-1186,Afolabi,Oluwapemi,F,AT-008,12/31/1985,Marketing Executive,Current,1
RS-010-1044,Chiamaka,Ibezim,F,RS-010,09/14/1998,Engineer,Current,1
RS-006-1010,Adaeze,Brown,F,RS-006,10/16/1981,Engineer,Current,1
BG-004-1013,Onyeka,Obasi,M,BG-004,8/7/1990,Welder,Savings,1
RS-006-1074,Chinwe,Adeyemo,M,RS-006,3/7/2000,Manager,Savings,1
AT-010-1170,Rasheed,Aikhomu,M,AT-010,3/1/1981,Accountant,Current,0
AT-008-1241,Clement,Okafor,M,AT-008,1/6/2000,Student,Savings,1
AN-001-1017,Amina,Habiba,F,AN-001,1/6/1988,Lawyer,Current,0
AN-005-1018,Suleiman,Tijjani,M,AN-005,8/1/1987,Software Developer,Current,1
VC-010-1127,Nafisat,Aliyu,M,VC-010,02/27/1985,Welder,Savings,0
RS-004-1062,Abigail,Briggs,M,RS-004,05/28/1995,Engineer,Savings,1
BG-006-1031,Chukwuemeka,Uzor,M,BG-006,12/3/2005,Student,Savings,1
AN-001-1035,Gbolahan,Okoro,F,AN-001,03/28/1989,Marketing Executive,Current,1
BG-009-1008,Uchenna,Chukwuma,M,BG-009,8/4/1984,Engineer,Current,1
VC-009-1191,Ibrahim,Hauwa,M,VC-009,6/12/1986,Farmer,Savings,0
VC-001-1207,Ahmad,Nafisa,F,VC-001,3/12/1978,Health Professional,Current,1
AT-015-1121,Akinbiyi,Eze,F,AT-015,02/20/1980,Data Analyst,Current,1
AN-001-1022,Yusuf,Amina,M,AN-001,09/30/1987,Data Analyst,Savings,1
BG-009-1093,Uzoma,Iwuagwu,M,BG-009,04/13/1978,Marketing Executive,Current,1
RS-003-1065,Ifeanyi,Amadi,M,RS-003,04/16/1979,Data Analyst,Current,1
BG-001-1088,Chukwuka,Okezie,F,BG-001,07/29/1986,Engineer,Savings,1
AT-015-1143,Omololu,Akindele,F,AT-015,08/14/1996,Data Analyst,Current,1
BG-008-1010,Chukwudi,Eze,M,BG-008,12/1/1993,Factory Worker,Savings,1
VC-005-1123,Abubakar,Farouk,F,VC-005,05/22/1995,Engineer,Savings,0
AT-007-1053,Danjuma,Nwachukwu,M,AT-007,09/16/1988,Marketing Executive,Savings,1
RS-007-1093,Adaeze,Akobo,F,RS-007,02/20/1998,Student,Savings,1
BG-009-1088,Onyinye,Uzor,F,BG-009,3/7/1987,Engineer,Savings,1
RS-005-1055,Benjamin,Briggs,M,RS-005,5/5/1998,Electrician,Savings,1
AT-001-1007,Chinedu,Ugwu,M,AT-001,02/21/1982,Truck Driver,Current,0
AT-010-1106,Cynthia,Okoye,M,AT-010,01/15/1997,Plumber,Current,1
BG-005-1043,Chikaodili,Okafor,M,BG-005,03/13/2005,Student,Savings,0
VC-008-1074,Nura,Abubakar,M,VC-008,05/13/1990,Health Professional,Current,1
RS-009-1012,Oluwatobi,Brown,M,RS-009,3/5/1992,Engineer,Current,0
BG-006-1058,Nneka,Onyejekwe,F,BG-006,5/4/2000,Student,Savings,1
RS-006-1081,Chukwuemeka,Aluko,M,RS-006,08/27/1981,Engineer,Current,0
VC-005-1138,Hassan,Muhammad,F,VC-005,10/10/1999,Health Professional,Current,1
VC-004-1173,Aliyu,Salisu,M,VC-004,1/9/1994,Farmer,Current,1
BG-009-1010,Ifeoma,Obioha,F,BG-009,03/31/2001,Student,Savings,1
AT-010-1150,Chuma,Balogun,F,AT-010,04/17/1984,Data Analyst,Current,1
VC-009-1138,Zainab,Abdulrahman,M,VC-009,11/25/1989,Farmer,Savings,1
BG-007-1103,Ogechi,Ani,F,BG-007,1/5/1979,Marketing Executive,Current,1
AT-015-1035,Christopher,Akinwale,F,AT-015,01/16/1989,Data Analyst,Savings,1
BG-004-1074,Nkechi,Uzoh,F,BG-004,10/11/1998,Engineer,Current,1
AT-005-1111,Omobolanle,Nwosu,F,AT-005,12/4/2003,Student,Savings,1
AT-013-1195,Adetokunbo,Eko,F,AT-013,2/11/1997,Trader,Savings,1
VC-008-1054,Danladi,Adamu,M,VC-008,12/10/2000,Marketing Executive,Current,1
AT-013-1040,Dominic,Adekoya,M,AT-013,2/5/1989,Truck Driver,Current,1
AT-005-1214,Adebowale,Okpara,F,AT-005,11/18/1996,Data Analyst,Savings,1
BG-008-1086,Nkemjika,Ezeudu,M,BG-008,05/13/1990,Manager,Savings,1
BG-005-1060,Okechukwu,Okechukwu,M,BG-005,03/27/1985,Trader,Savings,1
BG-007-1059,Ebubechukwu,Onyejekwe,F,BG-007,06/18/1981,Marketing Executive,Savings,1
RS-004-1039,Jennifer,Wachukwu,M,RS-004,03/20/1982,Marketing Executive,Current,1
AN-001-1008,Ruqayya,Salisu,F,AN-001,1/10/2002,Engineer,Savings,1
RS-005-1091,Kenneth,Okoroafor,M,RS-005,08/31/1989,Electrician,Current,1
AT-013-1188,Bassey,Nnamdi,M,AT-013,7/7/1994,Electrician,Current,1
RS-007-1067,Nnamdi,Brown,M,RS-007,08/13/2001,Accountant,Current,1
AT-010-1103,Oluwamayowa,Adeniran,M,AT-010,03/19/1991,Farmer,Savings,0
RS-003-1108,Chidera,Adeyemo,F,RS-003,4/10/1985,Marketing Executive,Current,1
AT-014-1119,Chisom,Okoye,F,AT-014,01/25/1994,Data Analyst,Current,1
RS-006-1084,Kofi,Chukwuemeka,F,RS-006,03/31/2003,Marketing Executive,Current,1
AT-010-1248,Danjuma,Agboola,F,AT-010,8/4/1993,Marketing Executive,Savings,1
AT-005-1209,Christian,Onyekachi,F,AT-005,5/7/1999,Student,Savings,1
RS-003-1010,Blessing,Nwadike,F,RS-003,05/31/1995,Marketing Executive,Savings,1
VC-007-1132,Sadiya,Adamu,F,VC-007,08/14/1987,Engineer,Savings,1
AT-001-1133,Adewunmi,Adegoke,F,AT-001,02/18/1988,Accountant,Current,1
BG-006-1040,Ifeanyi,Ojukwu,F,BG-006,2/4/1996,Health Professional,Current,1
AT-012-1224,Dora,Okoye,F,AT-012,10/18/1984,Human Resources Specialist,Current,1
BG-002-1035,Emeka,Mbadiwe,M,BG-002,06/15/1980,Construction Worker,Savings,0
VC-009-1034,Yusuf,Ali,M,VC-009,02/23/1995,Health Professional,Current,1
BG-004-1026,Ebuka,Okolie,M,BG-004,08/27/1995,Welder,Current,0
AN-002-1032,Ebenezer,Adeyemi,F,AN-002,10/7/1995,Health Professional,Savings,1
AT-012-1241,Amos,Adebowale,F,AT-012,3/3/1978,Software Developer,Current,1
VC-009-1189,Hassan,Mariam,M,VC-009,12/26/1990,Truck Driver,Savings,1
VC-006-1050,Maryam,Musa,F,VC-006,9/10/1994,Accountant,Current,1
RS-001-1013,Kelechi,Brown,M,RS-001,03/18/1986,Data Analyst,Savings,1
RS-005-1048,Austin,Wike,M,RS-005,4/12/1983,Health Professional,Savings,1
VC-006-1012,Sadiq,Suleiman,M,VC-006,03/21/1982,Marketing Executive,Current,1
AT-009-1066,Oluwagbemiga,Eze,F,AT-009,11/21/1988,Accountant,Savings,0
VC-002-1085,Yakubu,Usman,F,VC-002,10/17/1998,Trader,Savings,1
AN-001-1044,Danjuma,Akinola,F,AN-001,03/29/2003,Student,Savings,1
VC-005-1088,Suleiman,Umar,F,VC-005,09/26/1991,Lawyer,Savings,0
AT-012-1136,Ademola,Onyeka,M,AT-012,03/31/1987,Plumber,Current,1
VC-007-1101,Aliyu,Suleiman,M,VC-007,08/25/1998,Engineer,Savings,1
BG-006-1065,Amarachi,Uzoma,M,BG-006,10/25/1995,Plumber,Current,1
BG-009-1015,Chiamaka,Okoro,F,BG-009,03/19/1990,Lawyer,Current,0
AT-010-1129,Chukwudi,Uzoh,F,AT-010,11/13/1981,Health Professional,Current,1
AT-011-1289,Destiny,Eze,M,AT-011,03/28/2000,Student,Savings,1
AN-005-1006,Folake,Adebisi,F,AN-005,5/5/1982,Health Professional,Savings,1
AT-014-1166,Bala,Ojo,F,AT-014,10/27/2000,Student,Savings,1
RS-005-1051,Chukwuemeka,Briggs,M,RS-005,02/19/1986,Lawyer,Current,1
BG-008-1024,Nneka,Nweke,F,BG-008,11/8/1995,Engineer,Savings,1
VC-003-1028,Yusuf,Yusuf,F,VC-003,01/27/1986,Health Professional,Savings,0
BG-005-1014,Nwakaego,Njoku,F,BG-005,05/17/1987,Marketing Executive,Savings,1
VC-003-1021,Amina,Hassan,F,VC-003,7/11/1994,Trader,Savings,1
VC-003-1137,Fatima,Zara,F,VC-003,11/2/1994,Marketing Executive,Savings,1
AT-015-1204,Omolara,Agboola,M,AT-015,10/11/1989,Factory Worker,Current,1
VC-010-1070,Aliyu,Adamu,F,VC-010,10/14/2003,Trader,Current,0
AT-007-1017,Xaviera,Adegbite,M,AT-007,07/27/1998,Student,Savings,1
VC-006-1160,Abdullahi,Halima,F,VC-006,10/20/1982,Engineer,Current,1
VC-010-1036,Aliyu,Ibrahim,M,VC-010,04/14/1996,Marketing Executive,Current,1
BG-001-1009,Chijioke,Ndukwe,M,BG-001,12/9/1995,Manager,Current,1
VC-009-1133,Abdullahi,Khadija,M,VC-009,2/3/1995,Electrician,Savings,1
BG-003-1032,Ogochukwu,Nwosu,F,BG-003,11/9/1989,Engineer,Current,1
VC-010-1118,Habiba,Umar,F,VC-010,11/30/1998,Lawyer,Savings,1
AT-012-1291,Anton,Eze,F,AT-012,03/30/1994,Health Professional,Current,0
RS-006-1062,Kofi,Ezeani,M,RS-006,3/8/1993,Farmer,Savings,1
VC-003-1013,Aisha,Suleiman,F,VC-003,10/26/2000,Health Professional,Current,1
AT-009-1011,Ekpereamaka,Okonkwo,M,AT-009,12/11/1999,Student,Savings,1
AT-011-1099,Eniola,Oluwakemi,F,AT-011,6/1/1997,Lawyer,Current,1
RS-010-1107,Collins,Wike,M,RS-010,09/30/1995,Engineer,Current,1
BG-007-1094,Ifeanyi,Ezeani,M,BG-007,11/7/2003,Student,Savings,1
AN-002-1040,Nike,Fabiyi,M,AN-002,08/31/1985,Welder,Savings,1
AN-003-1005,Habiba,Aliyu,F,AN-003,07/16/1989,Marketing Executive,Current,1
AT-008-1162,Oluwatobiloba,Akpan,F,AT-008,01/14/1997,Lawyer,Current,1
RS-010-1055,Tonia,Wobo,M,RS-010,09/29/1987,Welder,Current,0
AT-003-1128,Omolara,Adebayo,F,AT-003,07/24/1978,Trader,Current,0
BG-009-1077,Ebubechukwu,Obioma,F,BG-009,9/9/1997,Engineer,Current,0
VC-006-1229,Ruqayya,Tijjani,F,VC-006,08/31/1994,Marketing Executive,Current,1
AT-013-1089,Alao,Adeyemo,F,AT-013,8/9/1992,Engineer,Savings,1
RS-006-1093,Anthony,Okeke,F,RS-006,06/14/2001,Engineer,Savings,0
AT-009-1228,Rukayat,Oluwafemi,F,AT-009,3/3/1980,Manager,Current,1
BG-005-1025,Chisom,Ani,F,BG-005,11/27/2003,Lawyer,Current,1
BG-007-1061,Chibuzo,Okpala,M,BG-007,9/8/1988,Manager,Current,1
AT-015-1213,Olumide,Nkechi,M,AT-015,02/19/1994,Truck Driver,Current,0
RS-007-1071,Sandra,Briggs,F,RS-007,11/24/2002,Student,Savings,1
AT-006-1193,Damilare,Adeolu,M,AT-006,12/11/2001,Mechanic,Current,1
VC-003-1087,Bello,Ahmad,F,VC-003,3/3/1992,Engineer,Savings,1
VC-009-1157,Yakubu,Danladi,F,VC-009,11/24/1983,Health Professional,Savings,1
RS-003-1054,Fidelis,Akpobari,M,RS-003,5/1/1979,Human Resources Specialist,Current,1
AN-003-1006,Ngozi,Madu,F,AN-003,03/25/1989,Trader,Savings,0
VC-008-1130,Habiba,Yakubu,F,VC-008,4/6/1993,Trader,Savings,1
RS-001-1034,Chidinma,Onwuka,M,RS-001,10/29/1986,Electrician,Current,1
BG-005-1059,Ifeanyi,Okezie,F,BG-005,12/7/1981,Health Professional,Savings,1
BG-001-1021,Obiajulu,Ezeobi,F,BG-001,06/19/1992,Accountant,Current,1
AT-013-1103,Ebenezer,Amosun,F,AT-013,02/23/1990,Trader,Current,0
AN-004-1003,Ibrahim,Yakubu,F,AN-004,6/7/2000,Health Professional,Savings,1
VC-002-1065,Abubakar,Abdu,M,VC-002,12/28/1984,Plumber,Current,1
VC-007-1027,Nasiru,Sani,F,VC-007,12/22/1988,Health Professional,Current,1
AN-002-1035,Chiamaka,Adekunle,F,AN-002,02/25/1993,Lawyer,Savings,0
AT-002-1212,Olamide,Oluwarotimi,M,AT-002,12/3/1990,Plumber,Current,0
VC-005-1028,Halima,Sani,F,VC-005,11/13/1985,Marketing Executive,Savings,1
RS-003-1095,Chibuzo,Briggs,F,RS-003,01/31/1990,Trader,Savings,1
AT-012-1070,Benson,Okafor,F,AT-012,5/12/1988,Manager,Savings,1
AT-003-1065,Adisa,Adeniyi,F,AT-003,01/31/1999,Engineer,Savings,1
BG-007-1008,Amaka,Chukwuma,F,BG-007,9/4/1985,Manager,Savings,1
VC-005-1066,Aliyu,Ahmad,F,VC-005,02/26/1992,Human Resources Specialist,Current,1
AT-008-1271,Jideofor,Adekunle,M,AT-008,3/1/1978,Data Analyst,Current,1
RS-009-1042,Joyce,Brown,M,RS-009,11/24/1978,Software Developer,Savings,0
VC-007-1044,Aisha,Usman,M,VC-007,10/19/2002,Mechanic,Savings,1
AT-011-1028,Daniella,Oladipo,F,AT-011,11/5/1998,Student,Savings,0
AT-012-1259,Oluwakemi,Oluwabukola,F,AT-012,6/3/1990,Trader,Current,1
VC-006-1019,Yusuf,Aliyu,M,VC-006,2/6/1997,Factory Worker,Savings,1
RS-003-1048,Ngozi,Nduka,M,RS-003,12/5/1997,Electrician,Current,1
RS-001-1003,Joshua,Akobo,M,RS-001,06/23/2003,Student,Savings,1
VC-003-1089,Abdulrahman,Adamu,F,VC-003,6/11/2001,Trader,Current,1
VC-001-1078,Sadiya,Suleiman,F,VC-001,08/16/1978,Marketing Executive,Current,0
RS-007-1097,Kingsley,West,F,RS-007,06/23/1992,Lawyer,Current,1
VC-005-1219,Ibrahim,Khadija,M,VC-005,12/17/2003,Student,Savings,1
AT-005-1271,Oluwayemisi,Abiola,M,AT-005,05/28/1991,Accountant,Savings,0
AT-008-1260,Kehinde,Oluwakemi,M,AT-008,9/10/1993,Electrician,Current,1
AT-008-1248,Cynthia,Okoro,M,AT-008,01/31/1987,Software Developer,Savings,1
AT-006-1156,Nwachukwu,Oni,M,AT-006,08/18/1999,Student,Savings,0
AT-005-1030,Bamidele,Adewale,F,AT-005,11/30/1991,Marketing Executive,Savings,1
AT-011-1058,Alfred,Oluwadara,M,AT-011,01/17/1998,Student,Savings,1
AT-015-1292,Chukwuemeka,Adebisi,F,AT-015,08/18/2002,Student,Savings,0
VC-001-1018,Fadila,Umar,F,VC-001,11/20/2000,Student,Savings,1
RS-007-1019,Austin,Brown,M,RS-007,07/29/1980,Truck Driver,Savings,1
VC-003-1154,Lawal,Nura,M,VC-003,03/21/1992,Truck Driver,Current,1
AT-003-1162,Omolara,Okafor,F,AT-003,4/8/2003,Student,Savings,0
VC-007-1158,Amina,Khadija,M,VC-007,6/3/1990,Accountant,Current,1
BG-004-1042,Chisom,Adebayo,F,BG-004,10/23/1987,Manager,Savings,1
AT-003-1100,Olumide,Okonkwo,M,AT-003,08/13/1994,Software Developer,Savings,1
AT-014-1069,Oladipo,Akinwande,M,AT-014,12/24/1987,Accountant,Savings,1
AT-015-1149,Ebuka,Okoro,F,AT-015,02/16/1996,Health Professional,Savings,1
VC-007-1022,Zara,Musa,F,VC-007,02/14/1981,Health Professional,Current,1
VC-004-1123,Nura,Yakubu,M,VC-004,4/8/1983,Marketing Executive,Savings,1
AN-004-1022,Ismaila,Salma,M,AN-004,01/19/1993,Engineer,Savings,0
BG-008-1072,Chinelo,Obi,F,BG-008,10/8/1993,Lawyer,Current,1
RS-003-1019,Chijioke,Okeke,M,RS-003,06/17/1989,Health Professional,Savings,1
RS-010-1121,Adaku,Okpala,M,RS-010,10/1/1994,Lawyer,Current,1
AN-002-1005,Ebenezer,Afolayan,M,AN-002,11/19/2003,Student,Savings,1
RS-003-1005,Oluwaseun,Adeyemo,M,RS-003,05/14/2001,Truck Driver,Current,0
VC-008-1028,Aisha,Abdullahi,M,VC-008,5/3/1997,Carpenter,Current,1
VC-007-1195,Nura,Zara,M,VC-007,5/10/2002,Human Resources Specialist,Savings,0
BG-009-1043,Ugochi,Eze,M,BG-009,11/15/1980,Trader,Current,1
VC-009-1046,Ahmed,Mohammed,F,VC-009,06/26/1997,Lawyer,Savings,1
VC-010-1074,Khadija,Suleiman,F,VC-010,8/10/2001,Engineer,Savings,0
AT-003-1229,Ademola,Akintola,M,AT-003,04/26/1982,Electrician,Current,0
VC-004-1165,Ibrahim,Nasiru,F,VC-004,3/1/1992,Health Professional,Current,1
RS-004-1045,Olumide,Chukwuemeka,M,RS-004,12/6/2001,Student,Savings,1
VC-001-1005,Aisha,Sani,F,VC-001,8/10/1978,Trader,Current,1
BG-006-1072,Chiamaka,Okoroafor,F,BG-006,09/24/1986,Health Professional,Current,1
BG-007-1070,Obinna,Okezie,M,BG-007,05/15/1989,Marketing Executive,Current,1
VC-001-1091,Rakiya,Bala,F,VC-001,1/10/2002,Trader,Current,0
VC-005-1190,Bashir,Nasiru,M,VC-005,02/26/1994,Farmer,Savings,1
AN-004-1044,Ekwutosi,Olatunji,F,AN-004,06/24/1981,Marketing Executive,Savings,1
AT-015-1156,Hakeem,Nnamdi,M,AT-015,02/19/1979,Plumber,Current,1
VC-008-1056,Lawal,Yusuf,F,VC-008,03/24/1995,Human Resources Specialist,Savings,1
AT-011-1171,Kafayat,Eko,M,AT-011,5/7/1985,Accountant,Savings,1
AT-009-1198,Oluwaseun,Oluwalonimi,M,AT-009,12/9/1982,Data Analyst,Savings,1
VC-001-1077,Lawal,Ahmed,M,VC-001,10/29/1986,Lawyer,Savings,1
VC-005-1206,Amina,Rakiya,F,VC-005,02/18/1990,Lawyer,Savings,1
BG-004-1053,Chukwudi,Amaechi,F,BG-004,04/27/1993,Software Developer,Savings,1
VC-003-1094,Abdulrahman,Muhammad,F,VC-003,2/12/2000,Student,Savings,1
AT-007-1098,Oluwasegun,Omolola,M,AT-007,02/15/1988,Human Resources Specialist,Current,0
VC-005-1082,Nasiru,Ali,M,VC-005,04/19/1981,Health Professional,Current,1
AT-014-1156,Jideofor,Adewale,M,AT-014,04/24/1991,Marketing Executive,Current,1
AT-002-1096,Chidiebere,Egbule,M,AT-002,10/23/1991,Health Professional,Savings,0
VC-006-1221,Mariam,Salma,F,VC-006,4/5/1984,Health Professional,Current,1
BG-004-1036,Nwakaego,Mbadiwe,M,BG-004,3/1/2000,Student,Savings,0
BG-001-1057,Obiageli,Obi,F,BG-001,6/3/1986,Data Analyst,Savings,1
VC-004-1049,Halima,Adamu,M,VC-004,06/22/1983,Mechanic,Savings,1
AN-001-1047,Adewunmi,Oluwatosin,M,AN-001,9/1/1994,Farmer,Current,0
AT-010-1265,Mofoluwake,Asalu,F,AT-010,03/15/1993,Software Developer,Current,0
AT-005-1120,Akeem,Quadri,F,AT-005,10/3/1995,Manager,Savings,1
BG-006-1054,Chidinma,Chukwu,F,BG-006,1/10/1990,Health Professional,Current,1
AT-013-1067,Chinyere,Famuyiwa,M,AT-013,7/11/1997,Accountant,Savings,1
VC-010-1182,Danladi,Bello,M,VC-010,12/9/1993,Plumber,Savings,1
RS-001-1098,Femi,Okon,F,RS-001,5/11/2002,Student,Savings,1
AN-003-1026,Ekwutosi,Oladipo,M,AN-003,11/15/1997,Health Professional,Current,1
AN-001-1043,Nkechi,Busari,M,AN-001,08/21/1986,Factory Worker,Current,1
AT-001-1115,Opeyemi,Nwankwo,M,AT-001,10/2/2002,Student,Savings,1
VC-002-1115,Garba,Ahmad,M,VC-002,04/24/1986,Marketing Executive,Savings,1
AT-013-1216,Chidiebere,Famuyiwa,F,AT-013,06/18/1987,Software Developer,Savings,1
BG-001-1059,Onyeka,Udeh,M,BG-001,02/17/1991,Lawyer,Savings,1
BG-001-1082,Oluchi,Ekeoma,F,BG-001,01/31/1995,Health Professional,Savings,0
RS-010-1084,Temitope,Briggs,F,RS-010,12/20/1985,Manager,Current,1
VC-001-1137,Habiba,Fati,F,VC-001,12/4/1985,Health Professional,Savings,1
AT-005-1220,Ademola,Onwuka,F,AT-005,01/15/1999,Health Professional,Current,1
AT-011-1157,Olajide,Ojo,F,AT-011,4/5/1999,Accountant,Current,1
RS-003-1037,Oluwakemi,Chukwuma,M,RS-003,1/3/1985,Marketing Executive,Savings,1
BG-001-1072,Ifeoma,Onyia,M,BG-001,7/2/2002,Truck Driver,Savings,1
BG-007-1062,Onyinye,Onwuka,M,BG-007,12/20/1993,Plumber,Savings,1
AT-008-1068,Bertha,Okafor,F,AT-008,2/1/1990,Health Professional,Current,1
RS-010-1080,Joshua,Okoli,M,RS-010,2/11/1978,Construction Worker,Current,1
AN-001-1014,Rukayat,Ruqayya,F,AN-001,02/17/1978,Lawyer,Savings,0
VC-006-1029,Lawal,Usman,M,VC-006,4/11/1987,Welder,Savings,1
AT-011-1154,Oladimeji,Adeola,M,AT-011,6/7/1993,Construction Worker,Savings,1
AT-004-1019,Adedeji,Adeleke,M,AT-004,08/14/1995,Data Analyst,Savings,1
AN-002-1044,Oluwadamilola,Oluwaseyi,M,AN-002,3/1/1981,Carpenter,Savings,0
AT-010-1175,Olamide,Abiodun,M,AT-010,12/25/2006,Student,Savings,1
BG-009-1044,Ogochukwu,Onyekwere,M,BG-009,06/23/1990,Lawyer,Current,0
BG-001-1070,Onyeka,Ibe,M,BG-001,3/6/2003,Student,Savings,1
AT-011-1194,Chinenye,Ojo,M,AT-011,04/27/1985,Health Professional,Savings,1
AT-013-1183,Oluwaseun,Ajayi,M,AT-013,9/12/1993,Data Analyst,Savings,1
RS-001-1117,Ifeanyichukwu,Chukwu,M,RS-001,1/8/1996,Software Developer,Savings,1
RS-006-1068,Michael,Nwachukwu,F,RS-006,09/14/1998,Manager,Current,1
BG-004-1039,Chukwudi,Ibe,M,BG-004,03/24/1980,Lawyer,Savings,1
AT-013-1005,Bethel,Akpan,M,AT-013,03/21/1997,Electrician,Savings,1
VC-009-1184,Firdausi,Tijjani,M,VC-009,02/26/1984,Accountant,Current,0
AT-012-1219,Oluwagbemiga,Afolayan,M,AT-012,06/28/2002,Student,Savings,1
VC-001-1071,Salisu,Abdullahi,F,VC-001,10/10/1990,Engineer,Savings,1
AT-010-1186,Akinyemi,Oguntade,M,AT-010,3/5/1981,Truck Driver,Current,0
VC-008-1149,Tijjani,Maryam,M,VC-008,05/20/2001,Accountant,Savings,1
VC-009-1115,Habiba,Firdausi,M,VC-009,12/29/1982,Truck Driver,Current,0
BG-007-1078,Chinonso,Uzoma,M,BG-007,8/4/1992,Lawyer,Current,1
AT-005-1263,Adejoke,Fagbemi,F,AT-005,03/23/1988,Accountant,Current,0
AT-011-1063,Eniola,Ekundayo,F,AT-011,10/9/1995,Health Professional,Savings,0
VC-002-1096,Usman,Ali,M,VC-002,10/26/1990,Truck Driver,Savings,1
RS-003-1092,Edidiong,Ibezim,F,RS-003,9/12/1992,Data Analyst,Current,0
BG-003-1092,Chikaodili,Uche,M,BG-003,8/5/1996,Construction Worker,Savings,1
VC-001-1148,Bashir,Mariam,F,VC-001,05/26/1985,Marketing Executive,Current,1
RS-001-1094,Eberechukwu,Briggs,F,RS-001,6/8/1998,Engineer,Savings,1
RS-002-1101,Adaobi,Adeyemo,M,RS-002,02/23/1989,Software Developer,Savings,0
RS-005-1108,Esther,Pepple,M,RS-005,07/17/1987,Farmer,Savings,1
